UserID,Timestamp,EventType,DocumentName,DocumentType,Source,Keywords,People,Sender,Receiver,StartTime,EndTime,Origin,Destination,ReasoningText,ReasoningSelect,InnocentOrGuilty,Suspect
311605230,1599766495433.9998,read,server_log_0004.log,Network Log,From Roadeez Software Server,downloaded RoadNav.exe michelle road nav exe,Michelle,,,1588610520,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Michelle’s Computer'}",N/A,N/A,N/A,N/A
-1105628286,1599766499518.0,search,,Any,Any,roadnav.exe,,,,1588568400,1588971600,Any,Any,Looking for anything that mentions roadnav.,Looking for a specific document or specific information,N/A,N/A
311605230,1599766500054.0,read,server_log_0005.log,Network Log,From Roadeez Software Server,uploaded RoadNav.exe road nav exe xin,Xin,,,1588626000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Xin's Computer""}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}",N/A,N/A,N/A,N/A
311605230,1599766505980.0,read,server_log_0010.log,Network Log,From Roadeez Software Server,downloaded RoadNav.exe road nav exe,Daryl,,,1588676400,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Daryl's Computer""}",N/A,N/A,N/A,N/A
311605230,1599766511094.0,read,server_log_0015.log,Network Log,From Roadeez Software Server,uploaded RoadNav.exe road nav roadnav.exe exe daryl,Daryl,,,1588811160,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA', 'server': ""Daryl's Laptop""}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}",N/A,N/A,N/A,N/A
1805570777,1599766513421.0,save,email_031,Any,Any,,,,,,,,,Something is up here. This email shows that Michelle sent this from San Francisco when she should be sick. ,Confirms my hypothesis,N/A,N/A
1805570777,1599766516695.0,assign,email_031,Any,Any,,,,,,,,,Something is up here. This email shows that Michelle sent this from San Francisco when she should be sick. ,Confirms my hypothesis,Guilty,Michelle
311605230,1599766517736.0,read,server_log_0010.log,Network Log,From Roadeez Software Server,downloaded RoadNav.exe road nav exe,Daryl,,,1588676400,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Daryl's Computer""}",N/A,N/A,N/A,N/A
311605230,1599766524301.9998,read,server_log_0004.log,Network Log,From Roadeez Software Server,downloaded RoadNav.exe michelle road nav exe,Michelle,,,1588610520,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Michelle’s Computer'}",N/A,N/A,N/A,N/A
-1105628286,1599766524396.9998,read,server_log_0001.log,Network Log,From Roadeez Software Server,downloaded RoadNav.exe daryl road nav exe,Daryl,,,1588568400,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Daryl's Computer""}",N/A,N/A,N/A,N/A
-2110079241,1599766540766.0,read,email_006,Email,From Roadeez Email Server,job roadeez cargo rumors money venture capital afloat bankrupt jobs resume james michelle,Michelle James,Michelle,James,1588593600,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 37.775547, 'lon': -122.417721, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-1105628286,1599766544875.0,save,server_log_0001.log,Any,Any,,,,,,,,,"Daryl downloaded the software, so he could have been the thief.",Confirms my hypothesis,N/A,N/A
-1105628286,1599766558624.9998,read,server_log_0002.log,Network Log,From Roadeez Software Server,uploaded RoadNav.exe daryl road nav exe,Daryl,,,1588579200,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Daryl's Computer""}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}",N/A,N/A,N/A,N/A
-2110079241,1599766565248.9998,discover,,Any,Any,Michelle,,,,,,Any,Any,check more information about Michelle,Just exploring the data,N/A,N/A
-2110079241,1599766568317.0,read,michelle_info.html,Information,Web,michelle,Michelle,,,1588564800,,,,N/A,N/A,N/A,N/A
311605230,1599766578811.0,save,server_log_0004.log,Any,Any,,,,,,,,,"michelle is not a developer so why does she need to download the software. also everyone else downloads and then uploads the software, she never uploads it so its likely she didnt do it to make changes to it.",Not Listed,N/A,N/A
-1105628286,1599766591229.9998,save,server_log_0002.log,Any,Any,,,,,,,,,"Daryl uploaded the software, and he's a software developer, so maybe he was just doing his job?",Rejects my hypothesis,N/A,N/A
-1105628286,1599766596119.9998,read,server_log_0003.log,Network Log,From Roadeez Software Server,downloaded RoadNav.exe road nav xin exe,Xin,,,1588593600,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Xin's Computer""}",N/A,N/A,N/A,N/A
-1105628286,1599766609515.0,save,server_log_0003.log,Any,Any,,,,,,,,,"Xin had access to the software, so she might be the thief.",Confirms my hypothesis,N/A,N/A
311605230,1599766610090.0,read,server_log_0002.log,Network Log,From Roadeez Software Server,uploaded RoadNav.exe daryl road nav exe,Daryl,,,1588579200,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Daryl's Computer""}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}",N/A,N/A,N/A,N/A
311605230,1599766612859.0,read,server_log_0015.log,Network Log,From Roadeez Software Server,uploaded RoadNav.exe road nav roadnav.exe exe daryl,Daryl,,,1588811160,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA', 'server': ""Daryl's Laptop""}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}",N/A,N/A,N/A,N/A
311605230,1599766615365.0,read,server_log_0010.log,Network Log,From Roadeez Software Server,downloaded RoadNav.exe road nav exe,Daryl,,,1588676400,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Daryl's Computer""}",N/A,N/A,N/A,N/A
-1105628286,1599766615956.9998,read,server_log_0004.log,Network Log,From Roadeez Software Server,downloaded RoadNav.exe michelle road nav exe,Michelle,,,1588610520,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Michelle’s Computer'}",N/A,N/A,N/A,N/A
1805570777,1599766617896.0,discover,,Any,Any,San Francisco,,,,,,Any,Any,Michelle was in San Francisco for some reason. Why? ,Looking for a specific document or specific information,N/A,N/A
1805570777,1599766621756.0,read,roadeez_info.html,Information,Web,roadeez Michelle Daryl CARGO Boston Tech Watch car self driving stanford venture capital karikampani tilapia san francisco,Michelle Anna Darly Xin Ivan,,,1588564800,,,,N/A,N/A,N/A,N/A
-1105628286,1599766628579.0,save,server_log_0004.log,Any,Any,,,,,,,,,"Michelle downloaded the software, so she might be the thief.",Confirms my hypothesis,N/A,N/A
-1105628286,1599766633767.0,read,server_log_0005.log,Network Log,From Roadeez Software Server,uploaded RoadNav.exe road nav exe xin,Xin,,,1588626000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Xin's Computer""}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}",N/A,N/A,N/A,N/A
-2110079241,1599766642504.0,save,michelle_info.html,Any,Any,,,,,,,,,Michelle has faced fund problem ,Confirms my hypothesis,N/A,N/A
-2110079241,1599766647315.0,read,roadeez_info.html,Information,Web,roadeez Michelle Daryl CARGO Boston Tech Watch car self driving stanford venture capital karikampani tilapia san francisco,Michelle Anna Darly Xin Ivan,,,1588564800,,,,N/A,N/A,N/A,N/A
311605230,1599766649298.0,discover,,Any,Michelle's Computer,roadnav,,,,,,Any,Any,maybe she deleted her uploading the software,Looking for a specific document or specific information,N/A,N/A
1805570777,1599766652801.0,discover,,Any,Any,Cargo,,,,,,Any,Any,Information on Cargo.,Looking for a specific document or specific information,N/A,N/A
1805570777,1599766654800.0,read,cargo_info.html,Information,Web,cargo self-driving self driving software investors developments AI investor,,,,1588564800,,,,N/A,N/A,N/A,N/A
-1105628286,1599766655527.0,save,server_log_0005.log,Any,Any,,,,,,,,,"Xin uploaded the software, and she's a software developer intern, so maybe she was just doing her job?",Rejects my hypothesis,N/A,N/A
1805570777,1599766664937.0,read,roadeez_info.html,Information,Web,roadeez Michelle Daryl CARGO Boston Tech Watch car self driving stanford venture capital karikampani tilapia san francisco,Michelle Anna Darly Xin Ivan,,,1588564800,,,,N/A,N/A,N/A,N/A
-1105628286,1599766665737.0,read,server_log_0015.log,Network Log,From Roadeez Software Server,uploaded RoadNav.exe road nav roadnav.exe exe daryl,Daryl,,,1588811160,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA', 'server': ""Daryl's Laptop""}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}",N/A,N/A,N/A,N/A
-1105628286,1599766672100.0,read,server_log_0010.log,Network Log,From Roadeez Software Server,downloaded RoadNav.exe road nav exe,Daryl,,,1588676400,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': ""Daryl's Computer""}",N/A,N/A,N/A,N/A
-2110079241,1599766676993.0002,save,roadeez_info.html,Any,Any,,,,,,,,, company failed to raise the venture capital it needs,Confirms my hypothesis,N/A,N/A
311605230,1599766679246.0002,discover,,Any,Roadeez Software Server,roadnav,,,,,,Any,Any,maybe someone deleted records of it being uploaded or downloaded,Looking for a specific document or specific information,N/A,N/A
-1105628286,1599766685286.9998,save,server_log_0010.log,Any,Any,,,,,,,,,Daryl downloaded the software again? Is this suspicious?,Confirms my hypothesis,N/A,N/A
1805570777,1599766695889.0,save,roadeez_info.html,Any,Any,,,,,,,,,Indicates that Cargo is in San Francisco. Could Michelle be meeting with Cargo? ,Confirms my hypothesis,N/A,N/A
1805570777,1599766698875.0,assign,roadeez_info.html,Any,Any,,,,,,,,,Indicates that Cargo is in San Francisco. Could Michelle be meeting with Cargo? ,Confirms my hypothesis,Guilty,Michelle
311605230,1599766704725.0,discover,,Any,Any,michelle,,,,,,Any,Any,"i want to know more about michelle
",Just exploring the data,N/A,N/A
-2110079241,1599766705311.0,discover,,Any,Roadeez Software Server,road,,,,,,Any,Any,check if anything has been deleted ,Just exploring the data,N/A,N/A
311605230,1599766707925.9998,read,roadeez_info.html,Information,Web,roadeez Michelle Daryl CARGO Boston Tech Watch car self driving stanford venture capital karikampani tilapia san francisco,Michelle Anna Darly Xin Ivan,,,1588564800,,,,N/A,N/A,N/A,N/A
-1105628286,1599766720628.0,search,,Any,Roadeez Software Server,downloaded,Michelle,,,1588568400,1588971600,Any,Any,"I want to see if ""uploaded"" and ""downloaded"" are valid keywords.",Testing the search tool,N/A,N/A
1805570777,1599766724140.0,discover,,Any,Roadeez Email Server,San Francisco,,,,,,Any,Any,Any mention of San Francisco in a deleted email. ,Testing the search tool,N/A,N/A
1805570777,1599766729325.0,read,email_019,Email,From Roadeez Email Server,tickets san francisco .com source cheap plane,Tickets.com Michelle,Ticjets.com,Michelle,1588612440,,"{'lat': 32.924546, 'lon': -96.816523, 'city': 'Dallas', 'Country': 'USA'}","{'lat': 37.775547, 'lon': -122.417721, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
311605230,1599766729921.0,read,michelle_info.html,Information,Web,michelle,Michelle,,,1588564800,,,,N/A,N/A,N/A,N/A
-2110079241,1599766738498.0,discover,,Any,Roadeez Software Server,exe,,,,,,Any,Any,check software log?,Just exploring the data,N/A,N/A
-1105628286,1599766747593.0,search,,Any,Roadeez Software Server,uploaded,Michelle,,,1588568400,1588971600,Any,Any,I want to see if Michelle ever uploaded the software after downloading it.,Looking for a specific document or specific information,N/A,N/A
1805570777,1599766756152.0,save,email_019,Any,Any,,,,,,,,,Michelle didn't want anyone to know she had bought tickets to San Francisco. ,Confirms my hypothesis,N/A,N/A
1805570777,1599766757862.0,assign,email_019,Any,Any,,,,,,,,,Michelle didn't want anyone to know she had bought tickets to San Francisco. ,Confirms my hypothesis,Guilty,Michelle
-1105628286,1599766762349.9998,save,,Any,Roadeez Software Server,uploaded,Michelle,,,1588568400,1588971600,Any,Any,"Michelle never uploaded the software, so why did she download it?",Confirms my hypothesis,N/A,N/A
-2110079241,1599766766191.9998,search,,Network Log,Any,,Michelle,,,1588568400,1588971600,Any,Any,Michelle is now the suspect,Just exploring the data,N/A,N/A
-2110079241,1599766767509.9998,read,server_log_0004.log,Network Log,From Roadeez Software Server,downloaded RoadNav.exe michelle road nav exe,Michelle,,,1588610520,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Michelle’s Computer'}",N/A,N/A,N/A,N/A
1805570777,1599766782649.0,discover,,Any,Michelle's Computer,San Francisco,,,,,,Any,Any,Any deleted emails on Michelle's computer? ,Looking for a specific document or specific information,N/A,N/A
-2110079241,1599766785633.9998,save,server_log_0004.log,Any,Any,,,,,,,,,Michelle did download the software,Confirms my hypothesis,N/A,N/A
-1105628286,1599766794937.0,search,,Calendar Entry,Anna's Computer,Michelle,,,,1588568400,1588971600,Any,Any,I want to see Michelle's schedule.,Looking for a specific document or specific information,N/A,N/A
311605230,1599766795047.0,search,,Any,Any,,,,,1588568400,1588971600,Any,Any,I want to look at the whole timeline,Just exploring the data,N/A,N/A
-1105628286,1599766801363.0,read,calendar_67600,Calendar Entry,Anna's Computer,Michelle out sick,Michelle,,,1588680000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
311605230,1599766801830.0,read,email_038,Email,From Roadeez Email Server,trade show debriefing meeting cool ideas software better everyone person,Daryl Ivan Michelle Xin Anna,Daryl,Ivan,1588896000,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-2110079241,1599766806750.0,assign,email_006,Any,Any,,,,,,,,,"Michelle is finding a job, which is weird for a ceo",I'm saving this search to come back to later.,Guilty,Michelle
-1105628286,1599766808363.0,read,calendar_90002,Calendar Entry,Anna's Computer,Michelle small business monthly sick interview SMM,Michelle,,,1588705200,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-2110079241,1599766810275.9998,assign,michelle_info.html,Any,Any,,,,,,,,,Michelle has faced fund problem ,Confirms my hypothesis,Guilty,Anna
-2110079241,1599766812473.9998,assign,michelle_info.html,Any,Any,,,,,,,,,Michelle has faced fund problem ,Confirms my hypothesis,Guilty,Michelle
311605230,1599766815098.0,read,calendar_88004,Calendar Entry,Anna's Computer,Daryl Xin standup scrum software meeting,Daryl Xin,,,1588942800,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1805570777,1599766818531.0,discover,,Any,Michelle's Computer,Cargo,,,,,,Any,Any,I think Michelle met with Cargo in San Francisco. Did she send en email about it? ,Looking for a specific document or specific information,N/A,N/A
-2110079241,1599766819223.0,assign,roadeez_info.html,Any,Any,,,,,,,,, company failed to raise the venture capital it needs,Confirms my hypothesis,Guilty,Michelle
1805570777,1599766820704.0,read,email_006,Email,From Michelle's Computer,job roadeez cargo rumors money venture capital afloat bankrupt jobs resume james michelle,Michelle James,Michelle,James,1588593600,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 37.775547, 'lon': -122.417721, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-2110079241,1599766822054.9998,assign,server_log_0004.log,Any,Any,,,,,,,,,Michelle did download the software,Confirms my hypothesis,Guilty,Michelle
311605230,1599766823300.0,read,calendar_90001,Calendar Entry,Anna's Computer,RoadBloc meeting company roadbloc road bloc trade convention,Michelle Daryl Xin Ivan Anna,,,1588950000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-2110079241,1599766825094.0,assign,email_017,Any,Any,,,,,,,,,James asked Michelle to do the crime,Confirms my hypothesis,Guilty,Michelle
-1105628286,1599766831104.0,search,,Calendar Entry,Anna's Computer,Daryl,,,,1588568400,1588971600,Any,Any,I want to see Daryl's calendar.,Looking for a specific document or specific information,N/A,N/A
311605230,1599766833982.0002,read,calendar_67800,Calendar Entry,Anna's Computer,trade show debrief Daryl Xin,Daryl Xin Michelle Anna Ivan,,,1588964400,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-1105628286,1599766838752.0,read,calendar_67601,Calendar Entry,Anna's Computer,Daryl trade show RoadBlock Road Bloc attending San Francisco Tuesday Thursday,Daryl,,,1588680000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
311605230,1599766841304.0,read,calendar_90001,Calendar Entry,Anna's Computer,RoadBloc meeting company roadbloc road bloc trade convention,Michelle Daryl Xin Ivan Anna,,,1588950000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
311605230,1599766847535.9998,read,calendar_90005,Calendar Entry,Anna's Computer,Ivan Grrooming pet work leave leaving,Ivan,,,1588969800,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.3482181, 'lon': -71.0823301, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-1105628286,1599766849802.0002,read,calendar_88001,Calendar Entry,Anna's Computer,Daryl Xin standup scrum software meeting,Daryl Xin,,,1588683600,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
1805570777,1599766850017.0002,save,email_006,Any,Any,,,,,,,,,Michelle set up a meeting in San Francisco to deliver the stolen software. ,Confirms my hypothesis,N/A,N/A
1805570777,1599766852121.9998,assign,email_006,Any,Any,,,,,,,,,Michelle set up a meeting in San Francisco to deliver the stolen software. ,Confirms my hypothesis,Guilty,Michelle
-2110079241,1599766855153.9998,assign,xin_interview.pdf,Any,Any,,,,,,,,,Xin might fix bugs sometimes,I'm saving this search to come back to later.,Innocent,Xin
-1105628286,1599766855183.9998,read,calendar_89006,Calendar Entry,Anna's Computer,Daryl california pizza Karikampani launch product party,Daryl,,,1588813200,,"{'lat': 37.7863215, 'lon': -122.402286, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 37.7863215, 'lon': -122.402286, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
311605230,1599766857185.0,read,email_038,Email,Ivan's Computer,trade show debriefing meeting cool ideas software better everyone person,Daryl Ivan Michelle Xin Anna,Daryl,Ivan,1588896000,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
311605230,1599766862739.0,read,email_038,Email,From Roadeez Email Server,trade show debriefing meeting cool ideas software better everyone person,Daryl Ivan Michelle Xin Anna,Daryl,Anna,1588896000,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-2110079241,1599766865008.0002,assign,server_log_0003.log,Any,Any,,,,,,,,,Xin downloaded on May4th,I'm saving this search to come back to later.,Innocent,Xin
311605230,1599766867793.0,read,email_031,Email,Xin's Computer,checking in sorry written while trade show wild san francisco beautiful there work xin zhao,Zhao Xin,Xin,Zhao,1588856700,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': -0.1757809742, 'lon': -160.224609375, 'city': 'Kari', 'Country': 'Tilapia'}",N/A,N/A,N/A,N/A
-2110079241,1599766870670.0,assign,server_log_0005.log,Any,Any,,,,,,,,,Xin uploaded the software too,Rejects my hypothesis,Innocent,Xin
311605230,1599766874964.0,read,email_035,Email,Ivan's Computer,remote access software server thanks sorry short inspiration strikes ignore call daryl ivan,Daryl Ivan,Daryl,Ivan,1588810500,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
311605230,1599766878964.0,read,email_033,Email,Ivan's Computer,remote access software server trade show update inspired daryl ivan,Daryl Ivan,Daryl,Ivan,1588809600,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-1105628286,1599766880591.0,save,calendar_89006,Any,Any,,,,,,,,,Could Daryl be working with Karikampani to steal the software?,Confirms my hypothesis,N/A,N/A
-1105628286,1599766889436.0,read,calendar_90004,Calendar Entry,Anna's Computer,Daryl Ivan Anna Randy software engineer interview,Daryl Ivan Anna,,,1588860000,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-1105628286,1599766906850.9998,read,calendar_89006,Calendar Entry,Anna's Computer,Daryl california pizza Karikampani launch product party,Daryl,,,1588813200,,"{'lat': 37.7863215, 'lon': -122.402286, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 37.7863215, 'lon': -122.402286, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-2110079241,1599766915936.9998,discover,,Any,Roadeez Software Server,Michelle,,,,,,Any,Any,checking another time for deleted files on software,Looking for a specific document or specific information,N/A,N/A
311605230,1599766918149.0,save,email_033,Any,Any,,,,,,,,,asking for remote access is suspicious,I'm saving this search to come back to later.,N/A,N/A
-1105628286,1599766924607.0,search,,Any,Any,Karikampani,,,,1588568400,1588971600,Any,Any,I want to learn more about Karikampani,Looking for a specific document or specific information,N/A,N/A
311605230,1599766929292.0,read,email_035,Email,From Roadeez Email Server,remote access software server thanks sorry short inspiration strikes ignore call daryl ivan,Daryl Ivan,Daryl,Ivan,1588810500,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
311605230,1599766932476.0,read,email_034,Email,Ivan's Computer,remote access software server granted head up future expect always watching email whim daryl ivan,Daryl Ivan,Ivan,Daryl,1588810260,,"{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}","{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA'}",N/A,N/A,N/A,N/A
-1105628286,1599766938051.9998,discover,,Any,Any,Karikampani,,,,,,Any,Any,I want to learn about Karikampani,Looking for a specific document or specific information,N/A,N/A
-1105628286,1599766944322.0,read,karikampani_info.html,Information,Web,karikampani kari kampani tilapia hiring senior junior software engineer engineers mechanical self self-driving visas citizens visa,,,,1588564800,,,,N/A,N/A,N/A,N/A
311605230,1599766956951.0,read,server_log_0015.log,Network Log,From Roadeez Software Server,uploaded RoadNav.exe road nav roadnav.exe exe daryl,Daryl,,,1588811160,,"{'lat': 37.78401, 'lon': -122.400711, 'city': 'San Francisco', 'Country': 'USA', 'server': ""Daryl's Laptop""}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA', 'server': 'Roadeez Software Server'}",N/A,N/A,N/A,N/A
-1105628286,1599766968617.9998,save,karikampani_info.html,Any,Any,,,,,,,,,Karikampani is hiring. Did they steal the software?,Confirms my hypothesis,N/A,N/A
311605230,1599766979496.0,save,server_log_0015.log,Any,Any,,,,,,,,,may mean that daryl is not suspicious,Rejects my hypothesis,N/A,N/A
-1105628286,1599766990876.0,search,,Any,Any,Tilapia,,,,1588568400,1588971600,Any,Any,I want to see who is a Tilapian citizen.,Looking for a specific document or specific information,N/A,N/A
-1105628286,1599767011135.0,read,roadeez_info.html,Information,Web,roadeez Michelle Daryl CARGO Boston Tech Watch car self driving stanford venture capital karikampani tilapia san francisco,Michelle Anna Darly Xin Ivan,,,1588564800,,,,N/A,N/A,N/A,N/A
311605230,1599767016646.0,read,email_003,Email,Michelle's Computer,prince nigeria bank recently deposed desparately help moving riches international bank rewarded assistance michelle,Michelle,Bakare,Michelle,1588578360,,"{'lat': 9.051477, 'lon': 7.897507, 'city': 'Gitata', 'Country': 'Nigeria'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
311605230,1599767020084.0,read,email_007,Email,From Roadeez Email Server,Anna Ivan testing email account reply,Anna Ivan,Ivan,Anna,1588593600,,"{'lat': 42.362755, 'lon': -71.064616, 'city': 'Boston', 'Country': 'USA'}","{'lat': 42.375345, 'lon': -71.146649, 'city': 'Boston', 'Country': 'USA'}",N/A,N/A,N/A,N/A
