_id,action,data,raw,time,user
wFDKEMpmFAyoP7rtn,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b21e'}, 'Body': ""Roadeez Employee Interview\nConducted by Boston Police Department\n\nEmployee Name: Ivan\nJob Description: System Administrator\nGender: Man\nAge: 41\nCitizenship: USA\n\nQ: What is your role in the company?\nA: I'm the sys admin. I make all the computers go beep boop.\n\nQ: What systems do you have access to?\nA: I'm the admin, so pretty much all of them. The only one I don't have access to is the master e-mail server, which keeps a copy of all ingoing and outgoing e-mails. Only Michelle has access to that one. I have access to the software server, but don't use it much, since I don't do the programming. I'm the only one who has access to the network logs.\n\nQ: Do you think this was an insider attack?\nA: Absolutely. I know the security of these systems is air tight. There's no way someone got a copy of our software unless they work here and have access to our systems."", 'Destination': '', 'Discovered': 'True', 'Document Source': 'Web', 'Document Type': 'Information', 'End Time': 2147483647, 'Importance': 0, 'Keyword': 'ivan interview sys police admin beep boop system administrator software server network logs', 'Name': 'ivan_interview.pdf', 'Origin': '', 'Person': 'Ivan', 'Receiver': '', 'Sender': '', 'Start Time': 1588564800, 'Title': 'Police Interview: Ivan'}",{},1599767111748.0002,-1105628286
6EY9geGoPSz9hQ6hQ,save search,"{'strings': {'Name': 'ivan_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: ivan_interview.pdf - Police Interview: Ivan'}","{""$and"":[{""Keyword"":""/police/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}",1599767115990.0,-1105628286
DRhAh95dsh3W4r7xQ,save important document,"{'strings': {'Name': 'ivan_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: ivan_interview.pdf - Police Interview: Ivan', 'type': 'save important document'}","{""strings"":{""Name"":""ivan_interview.pdf""},""selects"":{},""times"":{},""locations"":{},""flags"":{},""readable"":""Saved Document: ivan_interview.pdf - Police Interview: Ivan"",""type"":""save important document""}",1599767115992.0,-1105628286
7cYpbgFabJfzaP9gz,user justification,"{'strings': {'Name': 'ivan_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: ivan_interview.pdf - Police Interview: Ivan', 'type': 'save important document', 'reasoningText': 'Ivan is a US citizen, but he does not like the US government.', 'reasoningSelect': 'Confirms my hypothesis'}","""{\""reasoningText\"":\""Ivan is a US citizen, but he does not like the US government.\"",\""reasoningSelect\"":\""Confirms my hypothesis\"",\""searchText\"":\""Saved Document: ivan_interview.pdf - Police Interview: Ivan\""}""",1599767134571.0,-1105628286
NCZugEfoqMbahvXFJ,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1599767134637.0002,-1105628286
Yoyd2gtWLEodjTaqS,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599767136769.0,-1105628286
kv5QLcJ8sL3Y26obv,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599767136770.0,-1105628286
k7sjiGntkARP748iw,search,"{'strings': {'Name': '', 'Keyword': 'police', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""police"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Maybe I can find citizenship information in the police reports.', 'reasoningSelect': 'Refining or repeating a previous query'}","{""query"":{""$and"":[{""Keyword"":""/police/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}}",1599767136771.0,-1105628286
544rz2Mt2etKB4BLe,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599767136772.0,-1105628286
bWjY9uK574q4Tzsng,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599767136776.0,-1105628286
6Gy8Hx6wqRjzNWyod,search,"{'strings': {'Name': '', 'Keyword': 'police', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""police"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Maybe I can find citizenship information in the police reports.', 'reasoningSelect': 'Refining or repeating a previous query'}","{""query"":{""$and"":[{""Keyword"":""/police/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}}",1599767136778.0,-1105628286
hXifoGddptWGyNFjC,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b21f'}, 'Body': ""Roadeez Employee Interview\nConducted by Boston Police Department\n\nEmployee Name: Xin\nJob Description: Software Developer Intern\nGender: Woman\nAge: 20\nCitizenship: Tilapia\n\nQ: What is your role in the company?\nA: I'm the intern. I help Daryl find and fix bugs in our awesome self-driving car software, roadnav.exe.\n\nQ: What systems do you have access to?\nA: I'm just the intern, so only the software server.\n\nQ: Is there anyone you suspect of stealing the software?\nA: No, everyone here is so nice. It's really sad this happened, and I'm going to miss this job."", 'Destination': '', 'Discovered': 'True', 'Document Source': 'Web', 'Document Type': 'Information', 'End Time': 2147483647, 'Importance': 0, 'Keyword': 'xin interview RoadNav.exe Road Nav police developer intern software server Roadeez intern software', 'Name': 'xin_interview.pdf', 'Origin': '', 'Person': 'Xin', 'Receiver': '', 'Sender': '', 'Start Time': 1588564800, 'Title': 'Police Interview: Xin'}",{},1599767140747.9998,-1105628286
Ajf76xpYwsaBg2Kkw,save search,"{'strings': {'Name': 'xin_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: xin_interview.pdf - Police Interview: Xin'}","{""$and"":[{""Keyword"":""/police/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}",1599767147340.0,-1105628286
hTxZmQe574hC9KioG,save important document,"{'strings': {'Name': 'xin_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: xin_interview.pdf - Police Interview: Xin', 'type': 'save important document'}","{""strings"":{""Name"":""xin_interview.pdf""},""selects"":{},""times"":{},""locations"":{},""flags"":{},""readable"":""Saved Document: xin_interview.pdf - Police Interview: Xin"",""type"":""save important document""}",1599767147341.9998,-1105628286
YYxnwNN3ek2SnMvuz,user justification,"{'strings': {'Name': 'xin_interview.pdf'}, 'selects': {}, 'times': {}, 'locations': {}, 'flags': {}, 'readable': 'Saved Document: xin_interview.pdf - Police Interview: Xin', 'type': 'save important document', 'reasoningText': 'Xin is a Tilapian citizen.', 'reasoningSelect': 'Confirms my hypothesis'}","""{\""reasoningText\"":\""Xin is a Tilapian citizen.\"",\""reasoningSelect\"":\""Confirms my hypothesis\"",\""searchText\"":\""Saved Document: xin_interview.pdf - Police Interview: Xin\""}""",1599767154719.0,-1105628286
aGaQeA6Czy7cJBFCB,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1599767154784.0,-1105628286
woSWWTR9gN73toWDv,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599767156337.0,-1105628286
7xmreTpJCKvTGKmP4,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599767156338.0,-1105628286
RR35RmfWcZ58Ct3FW,search,"{'strings': {'Name': '', 'Keyword': 'police', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""police"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Maybe I can find citizenship information in the police reports.', 'reasoningSelect': 'Refining or repeating a previous query'}","{""query"":{""$and"":[{""Keyword"":""/police/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}}",1599767156339.0,-1105628286
hapmubRH8nn6LpEng,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599767156340.0,-1105628286
ZMmCTvqA6ma3ANX2e,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599767156345.0,-1105628286
ddEx9ei82GJh8huvc,search,"{'strings': {'Name': '', 'Keyword': 'police', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': 'Any'}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document mentioning ""police"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Maybe I can find citizenship information in the police reports.', 'reasoningSelect': 'Refining or repeating a previous query'}","{""query"":{""$and"":[{""Keyword"":""/police/i"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}}",1599767156347.0,-1105628286
yWcdHHfWq25i4xxM7,open modal,"{'_id': {'$oid': '5f109cbf6e8bb4f66633b220'}, 'Body': ""Roadeez Employee Interview\nConducted by Boston Police Department\n\nEmployee Name: Anna\nJob Description: Administrative Assistant\nGender: Nonbinary\nAge: 28\nCitizenship: USA\n\nQ: What is your role in the company?\nA: I'm the administrative assistant. I'm only supposed to work for Michelle, but really I do stuff for everybody, even though they don't pay me nearly enough for it. I manage the calendar, book plane tickets, that sort of thing.\n\nQ: What systems do you have access to?\nA: Just my personal computer and the calendar. They don't let me use the software server or the master e-mail server, which is fine with me. The last thing I need is more work.\n\nQ: Is there anyone you suspect of stealing the software?\nA: Oh, I've got my eye on everybody. Michelle would sell us all out tomorrow for the right price. Daryl's a jerk. Ivan is kind of creepy, but at least he's not a jerk. Xin's actually pretty nice. I don't think it was her."", 'Destination': '', 'Discovered': 'True', 'Document Source': 'Web', 'Document Type': 'Information', 'End Time': 2147483647, 'Importance': 0, 'Keyword': 'anna interview police administrative assistant calendar plane tickets', 'Name': 'anna_interview.pdf', 'Origin': '', 'Person': 'Anna', 'Receiver': '', 'Sender': '', 'Start Time': 1588564800, 'Title': 'Police Interview: Anna'}",{},1599767160139.0,-1105628286
6wef8XBToKpofEdmo,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599767169207.0,-1105628286
BHXnfoZ2sCqwyypmP,switch tabs,{'tab': 'search'},"""{\""tab\"":\""search\""}""",1599767169212.0,-1105628286
ghSd7ywijYb34R9Rx,user justification,"{'strings': {'Name': '', 'Keyword': 'roadnav', 'Person': 'Ivan', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Ivan's Computer""}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document from Ivan\'s Computer mentioning ""roadnav"" with people ""Ivan"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Did Ivan ever download roadnav?', 'reasoningSelect': 'Looking for a specific document or specific information'}","""{\""reasoningText\"":\""Did Ivan ever download roadnav?\"",\""reasoningSelect\"":\""Looking for a specific document or specific information\"",\""searchText\"":\""Any Document from Ivan's Computer mentioning \\\""roadnav\\\"" with people \\\""Ivan\\\"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT\""}""",1599767191843.0,-1105628286
s6tuePy2NgYRXnH9i,search,"{'strings': {'Name': '', 'Keyword': 'roadnav', 'Person': 'Ivan', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Ivan's Computer""}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document from Ivan\'s Computer mentioning ""roadnav"" with people ""Ivan"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Did Ivan ever download roadnav?', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/roadnav/i"",""$and"":[{""Person"":""/Ivan/i""}],""Document Source"":""/Ivan's Computer/"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}}",1599767191849.0,-1105628286
e7Z45BtMZhw7tdHTe,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599767191862.0,-1105628286
cztjSbhCJcRLCqq5n,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599767191863.0,-1105628286
778hBGgqGGzbXyB5R,search,"{'strings': {'Name': '', 'Keyword': 'roadnav', 'Person': 'Ivan', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Ivan's Computer""}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document from Ivan\'s Computer mentioning ""roadnav"" with people ""Ivan"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Did Ivan ever download roadnav?', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/roadnav/i"",""$and"":[{""Person"":""/Ivan/i""}],""Document Source"":""/Ivan's Computer/"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}}",1599767191864.0,-1105628286
JYM4YfMWhPzLdfemK,save search,"{'strings': {'Name': '', 'Keyword': 'roadnav', 'Person': 'Ivan', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Ivan's Computer""}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document from Ivan\'s Computer mentioning ""roadnav"" with people ""Ivan"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'search from table', 'reasoningText': 'Did Ivan ever download roadnav?', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""$and"":[{""Keyword"":""/roadnav/i"",""$and"":[{""Person"":""/Ivan/i""}],""Document Source"":""/Ivan's Computer/"",""Start Time"":{""$lte"":1588971600},""End Time"":{""$gte"":1588568400}},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}",1599767193743.0,-1105628286
outoM3vmE3hAPYv2n,user justification,"{'strings': {'Name': '', 'Keyword': 'roadnav', 'Person': 'Ivan', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Ivan's Computer""}, 'times': {'start': '2020-05-04T01:00:00', 'end': '2020-05-08T17:00:00'}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'readable': 'Any Document from Ivan\'s Computer mentioning ""roadnav"" with people ""Ivan"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT', 'type': 'save search', 'reasoningText': 'Ivan never downloaded the software.', 'reasoningSelect': 'Confirms my hypothesis'}","""{\""reasoningText\"":\""Ivan never downloaded the software.\"",\""reasoningSelect\"":\""Confirms my hypothesis\"",\""searchText\"":\""Any Document from Ivan's Computer mentioning \\\""roadnav\\\"" with people \\\""Ivan\\\"" happening from Mon, May 4, 2020 1:00 AM EDT till Fri, May 8, 2020 5:00 PM EDT\""}""",1599767200773.0,-1105628286
Q2DhCkpg3yQ4W73uD,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1599767200883.0,-1105628286
E7dP6bN9v39w2GMxJ,switch tabs,{'tab': 'recover'},"""{\""tab\"":\""recover\""}""",1599767202439.9998,-1105628286
zSd7xSuFxsiSPj2en,switch tabs,{'tab': 'recover'},"""{\""tab\"":\""recover\""}""",1599767202443.0,-1105628286
AJFZnp2s5NbXACTqf,user justification,"{'readable': 'Ivan\'s Computer mentioning ""Tilapia""  with Recover Deleted Files tool', 'strings': {'Name': '', 'Keyword': 'Tilapia', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Ivan's Computer""}, 'times': {'start': '', 'end': ''}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'Discovered': 'deleted', 'type': 'recover', 'reasoningText': 'I want to see if Ivan interacted with the government of Tilapia.', 'reasoningSelect': 'Looking for a specific document or specific information'}","""{\""reasoningText\"":\""I want to see if Ivan interacted with the government of Tilapia.\"",\""reasoningSelect\"":\""Looking for a specific document or specific information\"",\""searchText\"":\""Ivan's Computer mentioning \\\""Tilapia\\\""  with Recover Deleted Files tool\""}""",1599767221785.0,-1105628286
rtFPjscoTaKPQnYK8,recoverSearch,"{'readable': 'Ivan\'s Computer mentioning ""Tilapia""  with Recover Deleted Files tool', 'strings': {'Name': '', 'Keyword': 'Tilapia', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Ivan's Computer""}, 'times': {'start': '', 'end': ''}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'Discovered': 'deleted', 'type': 'recover', 'reasoningText': 'I want to see if Ivan interacted with the government of Tilapia.', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""Keyword"":""/.*Tilapia.*/i"",""Discovered"":""deleted"",""Document Source"":""/.*Ivan's Computer.*/i""}}",1599767221791.0,-1105628286
qZK9h9m8EL5SntTfy,search,"{'readable': 'Ivan\'s Computer mentioning ""Tilapia""  with Recover Deleted Files tool', 'strings': {'Name': '', 'Keyword': 'Tilapia', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Ivan's Computer""}, 'times': {'start': '', 'end': ''}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'Discovered': 'deleted', 'type': 'recover', 'reasoningText': 'I want to see if Ivan interacted with the government of Tilapia.', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/.*Tilapia.*/i"",""Discovered"":""deleted"",""Document Source"":""/.*Ivan's Computer.*/i""},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}}",1599767221794.0,-1105628286
jbLyxqJn5mwp6aPEX,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599767221804.0,-1105628286
ykFsbCYgCe75Da27n,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599767221805.0,-1105628286
pZp7i8c2LTKxr2ajk,search,"{'readable': 'Ivan\'s Computer mentioning ""Tilapia""  with Recover Deleted Files tool', 'strings': {'Name': '', 'Keyword': 'Tilapia', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Ivan's Computer""}, 'times': {'start': '', 'end': ''}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'Discovered': 'deleted', 'type': 'recover', 'reasoningText': 'I want to see if Ivan interacted with the government of Tilapia.', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/.*Tilapia.*/i"",""Discovered"":""deleted"",""Document Source"":""/.*Ivan's Computer.*/i""},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}}",1599767221806.0,-1105628286
RefK5kpCsfbLpR6j9,save search,"{'readable': 'Ivan\'s Computer mentioning ""Tilapia""  with Recover Deleted Files tool', 'strings': {'Name': '', 'Keyword': 'Tilapia', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Ivan's Computer""}, 'times': {'start': '', 'end': ''}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'Discovered': 'deleted', 'type': 'recover', 'reasoningText': 'I want to see if Ivan interacted with the government of Tilapia.', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""$and"":[{""Keyword"":""/.*Tilapia.*/i"",""Discovered"":""deleted"",""Document Source"":""/.*Ivan's Computer.*/i""},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}",1599767225661.0,-1105628286
hN4CQHDLkhpg3EZwT,user justification,"{'readable': 'Ivan\'s Computer mentioning ""Tilapia""  with Recover Deleted Files tool', 'strings': {'Name': '', 'Keyword': 'Tilapia', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Ivan's Computer""}, 'times': {'start': '', 'end': ''}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'Discovered': 'deleted', 'type': 'save search', 'reasoningText': 'Ivan did not interact with Tilapia.', 'reasoningSelect': 'Rejects my hypothesis'}","""{\""reasoningText\"":\""Ivan did not interact with Tilapia.\"",\""reasoningSelect\"":\""Rejects my hypothesis\"",\""searchText\"":\""Ivan's Computer mentioning \\\""Tilapia\\\""  with Recover Deleted Files tool\""}""",1599767236183.9998,-1105628286
nmnENJoTyMX2Bct6f,switch tabs,{'tab': 'savedSearch'},"""{\""tab\"":\""savedSearch\""}""",1599767236268.0,-1105628286
N59ypwfCiCWasnRBa,switch tabs,{'tab': 'recover'},"""{\""tab\"":\""recover\""}""",1599767237991.9998,-1105628286
PjWcH3LzyyzxAhJwZ,switch tabs,{'tab': 'recover'},"""{\""tab\"":\""recover\""}""",1599767237995.0,-1105628286
Q43TCmf4Ah54u29yF,user justification,"{'readable': 'Xin\'s Computer mentioning ""Tilapia""  with Recover Deleted Files tool', 'strings': {'Name': '', 'Keyword': 'Tilapia', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Xin's Computer""}, 'times': {'start': '', 'end': ''}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'Discovered': 'deleted', 'type': 'recover', 'reasoningText': 'Did Xin interact with Tilapia?', 'reasoningSelect': 'Looking for a specific document or specific information'}","""{\""reasoningText\"":\""Did Xin interact with Tilapia?\"",\""reasoningSelect\"":\""Looking for a specific document or specific information\"",\""searchText\"":\""Xin's Computer mentioning \\\""Tilapia\\\""  with Recover Deleted Files tool\""}""",1599767253135.0,-1105628286
SA23XQEgqL7vJQc3g,recoverSearch,"{'readable': 'Xin\'s Computer mentioning ""Tilapia""  with Recover Deleted Files tool', 'strings': {'Name': '', 'Keyword': 'Tilapia', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Xin's Computer""}, 'times': {'start': '', 'end': ''}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'Discovered': 'deleted', 'type': 'recover', 'reasoningText': 'Did Xin interact with Tilapia?', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""Keyword"":""/.*Tilapia.*/i"",""Discovered"":""deleted"",""Document Source"":""/.*Xin's Computer.*/i""}}",1599767253156.0,-1105628286
CqaMCJks9Y4uRoQM9,search,"{'readable': 'Xin\'s Computer mentioning ""Tilapia""  with Recover Deleted Files tool', 'strings': {'Name': '', 'Keyword': 'Tilapia', 'Person': '', 'Sender': '', 'Receiver': ''}, 'selects': {'Document Type': 'Any', 'Document Source': ""Xin's Computer""}, 'times': {'start': '', 'end': ''}, 'locations': {'Origin': 'Any', 'Destination': 'Any'}, 'flags': {}, 'Discovered': 'deleted', 'type': 'recover', 'reasoningText': 'Did Xin interact with Tilapia?', 'reasoningSelect': 'Looking for a specific document or specific information'}","{""query"":{""$and"":[{""Keyword"":""/.*Tilapia.*/i"",""Discovered"":""deleted"",""Document Source"":""/.*Xin's Computer.*/i""},{""$or"":[{""Discovered"":""True""},{""_id"":{""$in"":[{""_str"":""5f109cbf6e8bb4f66633b23c""},{""_str"":""5f109cbf6e8bb4f66633b23f""}]}}]}]}}",1599767253157.9998,-1105628286
ynPNdq3uzAdBZGWqX,switch tabs,{'tab': 'displayResults'},"""{\""tab\"":\""displayResults\""}""",1599767253166.0,-1105628286
y9zjRGxexGhY4YWhA,switch display tabs,{'tab': 'displayTable'},"""{\""tab\"":\""displayTable\""}""",1599767253167.0,-1105628286
